"pli0082","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1994","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","35-65 y.","1-pers.-HH","","","",""
"Min 1x per month","1994","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per month","1994","35-65 y.","Single parent ","","","",""
"Min 1x per month","1994","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","66 and older","1-pers.-HH","","","",""
"Min 1x per month","1994","66 and older","(Married) couple without C. ","","","",""
"Min 1x per month","1994","66 and older","Single parent ","","","",""
"Min 1x per month","1994","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1994","16-34 y.","1-pers.-HH","","","",""
"Rarely","1994","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","1994","16-34 y.","Single parent ","","","",""
"Rarely","1994","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","1994","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","1994","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","1994","35-65 y.","1-pers.-HH","","","",""
"Rarely","1994","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","1994","35-65 y.","Single parent ","","","",""
"Rarely","1994","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","1994","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","1994","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","1994","66 and older","1-pers.-HH","","","",""
"Rarely","1994","66 and older","(Married) couple without C. ","","","",""
"Rarely","1994","66 and older","Single parent ","","","",""
"Rarely","1994","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1994","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1994","16-34 y.","1-pers.-HH","","","",""
"Never","1994","16-34 y.","(Married) couple without C. ","","","",""
"Never","1994","16-34 y.","Single parent ","","","",""
"Never","1994","16-34 y.","Couple + C. LE 16 ","","","",""
"Never","1994","16-34 y.","Couple + C. GT 16 ","","","",""
"Never","1994","16-34 y.","Couple + C. LE and GT 16","","","",""
"Never","1994","35-65 y.","1-pers.-HH","","","",""
"Never","1994","35-65 y.","(Married) couple without C. ","","","",""
"Never","1994","35-65 y.","Single parent ","","","",""
"Never","1994","35-65 y.","Couple + C. LE 16 ","","","",""
"Never","1994","35-65 y.","Couple + C. GT 16 ","","","",""
"Never","1994","35-65 y.","Couple + C. LE and GT 16","","","",""
"Never","1994","66 and older","1-pers.-HH","","","",""
"Never","1994","66 and older","(Married) couple without C. ","","","",""
"Never","1994","66 and older","Single parent ","","","",""
"Never","1994","66 and older","Couple + C. LE 16 ","","","",""
"Never","1994","66 and older","Couple + C. GT 16 ","","","",""
"Never","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Daily","1995","16-34 y.","1-pers.-HH","2","","",""
"Daily","1995","16-34 y.","(Married) couple without C. ","1","","",""
"Daily","1995","16-34 y.","Single parent ","","","",""
"Daily","1995","16-34 y.","Couple + C. LE 16 ","1","","",""
"Daily","1995","16-34 y.","Couple + C. GT 16 ","1","","",""
"Daily","1995","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","1995","35-65 y.","1-pers.-HH","","","",""
"Daily","1995","35-65 y.","(Married) couple without C. ","4","","",""
"Daily","1995","35-65 y.","Single parent ","","","",""
"Daily","1995","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","1995","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","1995","35-65 y.","Couple + C. LE and GT 16","1","","",""
"Daily","1995","66 and older","1-pers.-HH","2","","",""
"Daily","1995","66 and older","(Married) couple without C. ","6","","",""
"Daily","1995","66 and older","Single parent ","","","",""
"Daily","1995","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1995","66 and older","Couple + C. GT 16 ","","","",""
"Daily","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","16-34 y.","1-pers.-HH","24","","",""
"Min 1x per week","1995","16-34 y.","(Married) couple without C. ","44","0.0533668150970782","0.0387634178279076","0.0679702123662487"
"Min 1x per week","1995","16-34 y.","Single parent ","28","","",""
"Min 1x per week","1995","16-34 y.","Couple + C. LE 16 ","103","0.0688898884865935","0.0562488088733225","0.0815309680998646"
"Min 1x per week","1995","16-34 y.","Couple + C. GT 16 ","43","0.0451975617137886","0.0319457164311086","0.0584494069964687"
"Min 1x per week","1995","16-34 y.","Couple + C. LE and GT 16","20","","",""
"Min 1x per week","1995","35-65 y.","1-pers.-HH","31","0.0651097660146484","0.043591573888193","0.0866279581411038"
"Min 1x per week","1995","35-65 y.","(Married) couple without C. ","118","0.076829685002582","0.0646807646597603","0.0889786053454036"
"Min 1x per week","1995","35-65 y.","Single parent ","10","","",""
"Min 1x per week","1995","35-65 y.","Couple + C. LE 16 ","98","0.0815792646289288","0.0681545097038601","0.0950040195539975"
"Min 1x per week","1995","35-65 y.","Couple + C. GT 16 ","55","0.040751826425726","0.0305646728153697","0.0509389800360824"
"Min 1x per week","1995","35-65 y.","Couple + C. LE and GT 16","29","","",""
"Min 1x per week","1995","66 and older","1-pers.-HH","20","","",""
"Min 1x per week","1995","66 and older","(Married) couple without C. ","51","0.062902514326481","0.0455151573294204","0.0802898713235416"
"Min 1x per week","1995","66 and older","Single parent ","","","",""
"Min 1x per week","1995","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1995","66 and older","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1995","16-34 y.","1-pers.-HH","133","0.338723115294693","0.292967829901727","0.38447840068766"
"Min 1x per month","1995","16-34 y.","(Married) couple without C. ","272","0.325793375530688","0.295342833526374","0.356243917535002"
"Min 1x per month","1995","16-34 y.","Single parent ","73","0.262252891772039","0.212395862487296","0.312109921056783"
"Min 1x per month","1995","16-34 y.","Couple + C. LE 16 ","404","0.274846874607054","0.252564259066695","0.297129490147413"
"Min 1x per month","1995","16-34 y.","Couple + C. GT 16 ","295","0.299422584924669","0.270205799040293","0.328639370809044"
"Min 1x per month","1995","16-34 y.","Couple + C. LE and GT 16","118","0.245437241395749","0.207255468165902","0.283619014625597"
"Min 1x per month","1995","35-65 y.","1-pers.-HH","129","0.267116749320602","0.228527141881388","0.305706356759816"
"Min 1x per month","1995","35-65 y.","(Married) couple without C. ","535","0.29306148505165","0.272297895403743","0.313825074699556"
"Min 1x per month","1995","35-65 y.","Single parent ","71","0.268443364918179","0.215682274883354","0.321204454953004"
"Min 1x per month","1995","35-65 y.","Couple + C. LE 16 ","499","0.317743481222263","0.294908124274355","0.340578838170172"
"Min 1x per month","1995","35-65 y.","Couple + C. GT 16 ","387","0.275042003443615","0.252034486041026","0.298049520846203"
"Min 1x per month","1995","35-65 y.","Couple + C. LE and GT 16","168","0.238466278955907","0.208028801293233","0.268903756618582"
"Min 1x per month","1995","66 and older","1-pers.-HH","111","0.224911209605377","0.189564664168955","0.2602577550418"
"Min 1x per month","1995","66 and older","(Married) couple without C. ","204","0.272110138523656","0.240237913788496","0.303982363258816"
"Min 1x per month","1995","66 and older","Single parent ","12","","",""
"Min 1x per month","1995","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1995","66 and older","Couple + C. GT 16 ","26","","",""
"Min 1x per month","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1995","16-34 y.","1-pers.-HH","214","0.493688261882625","0.445353166630131","0.542023357135119"
"Rarely","1995","16-34 y.","(Married) couple without C. ","542","0.573192313119578","0.541056174657918","0.605328451581237"
"Rarely","1995","16-34 y.","Single parent ","149","0.497051603880055","0.440378767305408","0.553724440454702"
"Rarely","1995","16-34 y.","Couple + C. LE 16 ","852","0.560983861183525","0.536214127870815","0.585753594496235"
"Rarely","1995","16-34 y.","Couple + C. GT 16 ","536","0.5781517869373","0.546648117857637","0.609655456016964"
"Rarely","1995","16-34 y.","Couple + C. LE and GT 16","289","0.618840382731594","0.575749941202426","0.661930824260763"
"Rarely","1995","35-65 y.","1-pers.-HH","254","0.501794974834847","0.458186629547489","0.545403320122205"
"Rarely","1995","35-65 y.","(Married) couple without C. ","1001","0.540685644906188","0.517952492071096","0.56341879774128"
"Rarely","1995","35-65 y.","Single parent ","141","0.505911510508291","0.446386004743049","0.565437016273533"
"Rarely","1995","35-65 y.","Couple + C. LE 16 ","870","0.536326408301957","0.511868663753741","0.560784152850173"
"Rarely","1995","35-65 y.","Couple + C. GT 16 ","832","0.595671571102425","0.570385322618638","0.620957819586213"
"Rarely","1995","35-65 y.","Couple + C. LE and GT 16","468","0.633355452663292","0.598936553564241","0.667774351762343"
"Rarely","1995","66 and older","1-pers.-HH","229","0.373092147718781","0.332149530097918","0.414034765339643"
"Rarely","1995","66 and older","(Married) couple without C. ","340","0.450268405089599","0.414638204429914","0.485898605749284"
"Rarely","1995","66 and older","Single parent ","15","","",""
"Rarely","1995","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1995","66 and older","Couple + C. GT 16 ","45","0.471087821521047","0.372260329285297","0.569915313756797"
"Rarely","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1995","16-34 y.","1-pers.-HH","38","0.092556894813037","0.0645386277400803","0.120575161885994"
"Never","1995","16-34 y.","(Married) couple without C. ","51","0.0453876207617394","0.0318634814883828","0.058911760035096"
"Never","1995","16-34 y.","Single parent ","49","0.1607218960583","0.119092226185823","0.202351565930777"
"Never","1995","16-34 y.","Couple + C. LE 16 ","182","0.0949376333829427","0.0803069585475445","0.109568308218341"
"Never","1995","16-34 y.","Couple + C. GT 16 ","69","0.0767548411472939","0.0597734407556775","0.0937362415389103"
"Never","1995","16-34 y.","Couple + C. LE and GT 16","61","0.0997200761675198","0.0731362025524042","0.126303949782635"
"Never","1995","35-65 y.","1-pers.-HH","91","0.165978509829903","0.133528341562601","0.198428678097204"
"Never","1995","35-65 y.","(Married) couple without C. ","188","0.087663186322731","0.0747623320822592","0.100564040563203"
"Never","1995","35-65 y.","Single parent ","49","0.181510386506493","0.135620099623576","0.227400673389409"
"Never","1995","35-65 y.","Couple + C. LE 16 ","130","0.0643508458468504","0.0523163118671796","0.0763853798265212"
"Never","1995","35-65 y.","Couple + C. GT 16 ","173","0.0885345990282341","0.0738979913664126","0.103171206690056"
"Never","1995","35-65 y.","Couple + C. LE and GT 16","87","0.0860222151759627","0.065994853823126","0.106049576528799"
"Never","1995","66 and older","1-pers.-HH","174","0.356722859672269","0.316169183787654","0.397276535556885"
"Never","1995","66 and older","(Married) couple without C. ","148","0.204950049705044","0.176041360269461","0.233858739140628"
"Never","1995","66 and older","Single parent ","12","","",""
"Never","1995","66 and older","Couple + C. LE 16 ","1","","",""
"Never","1995","66 and older","Couple + C. GT 16 ","24","","",""
"Never","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Daily","1996","16-34 y.","1-pers.-HH","","","",""
"Daily","1996","16-34 y.","(Married) couple without C. ","","","",""
"Daily","1996","16-34 y.","Single parent ","","","",""
"Daily","1996","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","1996","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","1996","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","1996","35-65 y.","1-pers.-HH","","","",""
"Daily","1996","35-65 y.","(Married) couple without C. ","","","",""
"Daily","1996","35-65 y.","Single parent ","","","",""
"Daily","1996","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","1996","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","1996","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","1996","66 and older","1-pers.-HH","","","",""
"Daily","1996","66 and older","(Married) couple without C. ","","","",""
"Daily","1996","66 and older","Single parent ","","","",""
"Daily","1996","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1996","66 and older","Couple + C. GT 16 ","","","",""
"Daily","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","16-34 y.","1-pers.-HH","","","",""
"Min 1x per week","1996","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per week","1996","16-34 y.","Single parent ","","","",""
"Min 1x per week","1996","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","35-65 y.","1-pers.-HH","","","",""
"Min 1x per week","1996","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per week","1996","35-65 y.","Single parent ","","","",""
"Min 1x per week","1996","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","66 and older","1-pers.-HH","","","",""
"Min 1x per week","1996","66 and older","(Married) couple without C. ","","","",""
"Min 1x per week","1996","66 and older","Single parent ","","","",""
"Min 1x per week","1996","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","16-34 y.","1-pers.-HH","","","",""
"Min 1x per month","1996","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per month","1996","16-34 y.","Single parent ","","","",""
"Min 1x per month","1996","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","35-65 y.","1-pers.-HH","","","",""
"Min 1x per month","1996","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per month","1996","35-65 y.","Single parent ","","","",""
"Min 1x per month","1996","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","66 and older","1-pers.-HH","","","",""
"Min 1x per month","1996","66 and older","(Married) couple without C. ","","","",""
"Min 1x per month","1996","66 and older","Single parent ","","","",""
"Min 1x per month","1996","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1996","16-34 y.","1-pers.-HH","","","",""
"Rarely","1996","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","1996","16-34 y.","Single parent ","","","",""
"Rarely","1996","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","1996","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","1996","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","1996","35-65 y.","1-pers.-HH","","","",""
"Rarely","1996","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","1996","35-65 y.","Single parent ","","","",""
